#	Symbol	StartDate	Size(MB)	Description	Exchange	Industry	Sector
241	AYI	12/3/2001	48.16	"Acuity Brands Inc"	NYSE	"Building Products"	"Consumer Durables"
242	AYR	8/8/2006	36.08	"Aircastle Limited"	NYSE	"Diversified Commercial Services"	"Technology"
243	AZO	1/2/1998	68.88	"AutoZone, Inc."	NYSE	"Other Specialty Stores"	"Consumer Services"
244	AZPN	1/2/1998	49.06	"Aspen Technology, Inc."	NASDAQ	"EDP Services"	"Technology"
245	AZZ	1/2/1998	24.87	"AZZ Inc."	NYSE	"Building Products"	"Consumer Durables"
246	B	1/2/1998	43.69	"Barnes Group, Inc."	NYSE	"Metal Fabrications"	"Capital Goods"
247	BA	1/2/1998	88.17	"Boeing Company (The)"	NYSE	"Aerospace"	"Capital Goods"
248	BABY	7/31/2001	32.47	"Natus Medical Incorporated"	NASDAQ	"Biotechnology: Electromedical & Electrotherapeutic Apparatus"	"Health Care"
249	BAC	1/2/1998	114.49	"Bank of America Corporation"	NYSE	"Major Banks"	"Finance"
250	BAH	11/18/2010	21.12	"Booz Allen Hamilton Holding Corporation"	NYSE	"Professional Services"	"Consumer Services"
251	BANC	6/13/2006	11.93	"Banc of California, Inc."	NYSE	"Major Banks"	"Finance"
252	BANF	1/2/1998	8.97	"BancFirst Corporation"	NASDAQ	"Major Banks"	"Finance"
253	BANR	10/30/2000	25.7	"Banner Corporation"	NASDAQ	"Major Banks"	"Finance"
254	BAS	12/27/2016	0.7	"Basic Energy Services, Inc."	NYSE	"Oilfield Services/Equipment"	"Energy"
255	BAX	1/2/1998	82.3	"Baxter International Inc."	NYSE	"Medical/Dental Instruments"	"Health Care"
256	BBBY	1/2/1998	82.75	"Bed Bath & Beyond Inc."	NASDAQ	"Home Furnishings"	"Consumer Services"
257	BBG	12/10/2004	47.02	"Bill Barrett Corporation"	NYSE	"Oil & Gas Production"	"Energy"
258	BBGI	2/11/2000	4.17	"Beasley Broadcast Group, Inc."	NASDAQ	"Broadcasting"	"Consumer Services"
259	BBOX	1/2/1998	37.31	"Black Box Corporation"	NASDAQ	"Computer Communications Equipment"	"Technology"
260	BBRG	10/21/2010	11.13	"Bravo Brio Restaurant Group, Inc."	NASDAQ	"Restaurants"	"Consumer Services"
261	BBSI	8/14/2002	14.49	"Barrett Business Services, Inc."	NASDAQ	"Professional Services"	"Technology"
262	BBT	1/2/1998	75.68	"BB&T Corporation"	NYSE	"Major Banks"	"Finance"
263	BBW	10/28/2004	24.95	"Build-A-Bear Workshop, Inc."	NYSE	"Recreational Products/Toys"	"Consumer Services"
264	BBY	1/2/1998	85.93	"Best Buy Co., Inc."	NYSE	"Consumer Electronics/Video Chains"	"Consumer Services"
265	BC	1/2/1998	68.85	"Brunswick Corporation"	NYSE	"Industrial Machinery/Components"	"Energy"
266	BCC	2/6/2013	12.27	"Boise Cascade, L.L.C."	NYSE	"RETAIL: Building Materials"	"Consumer Services"
267	BCEI	12/15/2011	19.22	"Bonanza Creek Energy, Inc."	NYSE	"Oil & Gas Production"	"Energy"
268	BCO	5/5/2003	45.74	"Brink's Company (The)"	NYSE	"Oil Refining/Marketing"	"Transportation"
269	BCOR	12/15/1998	62.16	"Blucora, Inc."	NASDAQ	"EDP Services"	"Technology"
270	BCOV	2/17/2012	12.49	"Brightcove Inc."	NASDAQ	"EDP Services"	"Technology"
271	BCPC	12/22/2006	19.83	"Balchem Corporation"	NASDAQ	"Major Chemicals"	"Basic Industries"
272	BCR	1/2/1998	65.38	"C.R. Bard, Inc."	NYSE	"Medical/Dental Instruments"	"Health Care"
273	BCRX	1/2/1998	38.41	"BioCryst Pharmaceuticals, Inc."	NASDAQ	"Biotechnology: Biological Products (No Diagnostic Substances)"	"Health Care"
274	BDC	7/16/2004	40.3	"Belden Inc"	NYSE	"Telecommunications Equipment"	"Basic Industries"
275	BDE	5/6/2005	23.11	"Black Diamond, Inc."	NASDAQ	"Recreational Products/Toys"	"Consumer Non-Durables"
276	BDGE	9/27/2002	4.37	"Bridge Bancorp, Inc."	NASDAQ	"Major Banks"	"Finance"
277	BDN	1/2/1998	60.27	"Brandywine Realty Trust"	NYSE	"Real Estate Investment Trusts"	"Consumer Services"
278	BDSI	7/25/2002	20.84	"BioDelivery Sciences International, Inc."	NASDAQ	"Major Pharmaceuticals"	"Health Care"
279	BDX	1/2/1998	75.85	"Becton, Dickinson and Company"	NYSE	"Medical/Dental Instruments"	"Health Care"
280	BEAT	3/19/2008	20.05	"BioTelemetry, Inc."	NASDAQ	"Medical Specialities"	"Health Care"
281	BEAV	1/2/1998	64.56	"B/E Aerospace, Inc."	NASDAQ	"Military/Government/Technical"	"Capital Goods"
282	BEBE	6/17/1998	48.94	"bebe stores, inc."	NASDAQ	"Apparel"	"Consumer Non-Durables"
283	BECN	9/23/2004	41.31	"Beacon Roofing Supply, Inc."	NASDAQ	"RETAIL: Building Materials"	"Consumer Services"
284	BEL	8/10/2000	41.36	"Belmond Ltd."	NYSE	"Hotels/Resorts"	"Consumer Services"
285	BELFB	7/10/1998	14.36	"Bel Fuse Inc."	NASDAQ	"Electrical Products"	"Capital Goods"
286	BEN	1/2/1998	75.9	"Franklin Resources, Inc."	NYSE	"Investment Managers"	"Finance"
287	BERY	10/4/2012	16.73	"BPC Acquisition Corp"	NYSE	"Plastic Products"	"Consumer Non-Durables"
288	BF.B	1/2/1998	58.12	"Brown Forman Corporation"	NYSE	""	""
289	BFAM	1/25/2013	8.75	"Bright Horizons Family Solutions Inc."	NYSE	"Other Consumer Services"	"Miscellaneous"
290	BFIN	6/28/2005	10.72	"BankFinancial Corporation"	NASDAQ	"Savings Institutions"	"Finance"
291	BFS	1/2/1998	16.26	"Saul Centers, Inc."	NYSE	"Real Estate Investment Trusts"	"Consumer Services"
292	BG	8/2/2001	58.19	"Bunge Limited"	NYSE	"Packaged Foods"	"Consumer Non-Durables"
293	BGC	7/6/1999	54.81	"General Cable Corporation"	NYSE	"Telecommunications Equipment"	"Basic Industries"
294	BGCP	4/2/2008	33.51	"BGC Partners, Inc."	NASDAQ	"Investment Bankers/Brokers/Service"	"Finance"
295	BGFV	10/6/2005	27.56	"Big 5 Sporting Goods Corporation"	NASDAQ	"Other Specialty Stores"	"Consumer Services"
296	BGG	1/2/1998	57.1	"Briggs & Stratton Corporation"	NYSE	"Industrial Machinery/Components"	"Energy"
297	BGMD	2/4/2011	5.29	"BG Medicine, Inc."	NASDAQ	"Medical Laboratories & Research"	"Healthcare"
298	BGS	5/23/2007	28.78	"B&G Foods, Inc."	NYSE	"Packaged Foods"	"Consumer Non-Durables"
299	BH	8/4/2009	8.36	"Biglari Holdings Inc."	NYSE	"Restaurants"	"Consumer Services"
300	BHB	12/29/2003	1.95	"Bar Harbor Bankshares, Inc."	AMEX	"Major Banks"	"Finance"
301	BHE	1/2/1998	52.99	"Benchmark Electronics, Inc."	NYSE	"Electrical Products"	"Technology"
302	BHI	1/2/1998	82.04	"Baker Hughes Incorporated"	NYSE	"Metal Fabrications"	"Energy"
303	BHLB	10/25/2005	14.49	"Berkshire Hills Bancorp, Inc."	NYSE	"Banks"	"Finance"
304	BID	1/2/1998	61.31	"Sotheby's"	NYSE	"Business Services"	"Miscellaneous"
305	BIDU	8/5/2005	62.19	"Baidu, Inc."	NASDAQ	"Computer Software: Programming, Data Processing"	"Technology"
306	BIG	8/18/2006	44.27	"Big Lots, Inc."	NYSE	"Department/Specialty Retail Stores"	"Consumer Services"
307	BIIB	1/2/1998	83.29	"Biogen Inc."	NASDAQ	"Biotechnology: Biological Products (No Diagnostic Substances)"	"Health Care"
308	BIO	5/10/2002	27.87	"Bio-Rad Laboratories, Inc."	NYSE	"Biotechnology: Laboratory Analytical Instruments"	"Capital Goods"
309	BIOL	1/2/1998	28.5	"Biolase, Inc."	NASDAQ	"Medical/Dental Instruments"	"Health Care"
310	BIOS	3/14/2005	31.63	"BioScrip, Inc."	NASDAQ	"Medical/Nursing Services"	"Health Care"
311	BJRI	8/16/2004	34.53	"BJ's Restaurants, Inc."	NASDAQ	"Restaurants"	"Consumer Services"
312	BK	1/2/1998	82.93	"Bank Of New York Mellon Corporation (The)"	NYSE	"Major Banks"	"Finance"
313	BKCC	6/27/2007	27.26	"BlackRock Capital Investment Corporation"	NASDAQ	""	""
314	BKD	11/22/2005	42.75	"Brookdale Senior Living Inc."	NYSE	"Hospital/Nursing Management"	"Health Care"
315	BKE	1/2/1998	42.73	"Buckle, Inc. (The)"	NYSE	"Clothing/Shoe/Accessory Stores"	"Consumer Services"
316	BKH	1/2/1998	48.26	"Black Hills Corporation"	NYSE	"Electric Utilities: Central"	"Public Utilities"
317	BKMU	3/6/2001	28.27	"Bank Mutual Corporation"	NASDAQ	"Savings Institutions"	"Finance"
318	BKS	1/2/1998	72.13	"Barnes & Noble, Inc."	NYSE	"Other Specialty Stores"	"Consumer Services"
319	BKU	1/28/2011	20.49	"BankUnited, Inc."	NYSE	"Savings Institutions"	"Finance"
320	BLDR	6/28/2005	27.99	"Builders FirstSource, Inc."	NASDAQ	"RETAIL: Building Materials"	"Consumer Services"
321	BLK	10/1/1999	52.97	"BlackRock, Inc."	NYSE	"Investment Bankers/Brokers/Service"	"Finance"
322	BLKB	7/26/2004	34.05	"Blackbaud, Inc."	NASDAQ	"Computer Software: Prepackaged Software"	"Technology"
323	BLL	1/2/1998	67.23	"Ball Corporation"	NYSE	"Containers/Packaging"	"Consumer Durables"
324	BLMN	8/8/2012	18.11	"Bloomin' Brands, Inc."	NASDAQ	"Restaurants"	"Consumer Services"
325	BLX	1/2/1998	29.51	"Banco Latinoamericano de Comercio Exterior, S.A."	NYSE	"Commercial Banks"	"Finance"
326	BMI	1/2/1998	22.54	"Badger Meter, Inc."	NYSE	"Industrial Machinery/Components"	"Capital Goods"
327	BMRC	2/5/2004	3.09	"Bank of Marin Bancorp"	NASDAQ	"Major Banks"	"Finance"
328	BMRN	7/26/1999	57.73	"BioMarin Pharmaceutical Inc."	NASDAQ	"Major Pharmaceuticals"	"Health Care"
329	BMS	1/2/1998	65.07	"Bemis Company, Inc."	NYSE	"Containers/Packaging"	"Consumer Durables"
330	BMTC	2/4/2002	7.95	"Bryn Mawr Bank Corporation"	NASDAQ	"Major Banks"	"Finance"
331	BMY	1/2/1998	89.38	"Bristol-Myers Squibb Company"	NYSE	"Major Pharmaceuticals"	"Health Care"
332	BNCL	7/16/2007	18.31	"Beneficial Bancorp, Inc."	NASDAQ	"Savings Institutions"	"Finance"
333	BNCN	10/13/2006	5.98	"BNC Bancorp"	NASDAQ	"Major Banks"	"Finance"
334	BOBE	1/2/1998	48.31	"Bob Evans Farms, Inc."	NASDAQ	"Restaurants"	"Consumer Services"
335	BOFI	3/16/2005	16.94	"BofI Holding, Inc."	NASDAQ	"Savings Institutions"	"Finance"
336	BOH	1/2/1998	52.56	"Bank of Hawaii Corporation"	NYSE	"Major Banks"	"Finance"
337	BOKF	1/2/1998	26.46	"BOK Financial Corporation"	NASDAQ	"Major Banks"	"Finance"
338	BONT	1/2/1998	31	"The Bon-Ton Stores, Inc."	NASDAQ	"Department/Specialty Retail Stores"	"Consumer Services"
339	BOOM	1/5/1998	29.56	"DMC Global Inc."	NASDAQ	"Industrial Specialties"	"Capital Goods"
340	BOX	10/29/2010	12.43	"Box, Inc."	NYSE	"Computer Software: Prepackaged Software"	"Technology"
341	BPFH	4/23/1998	47.15	"Boston Private Financial Holdings, Inc."	NASDAQ	"Major Banks"	"Finance"
342	BPI	4/15/2009	20.59	"Bridgepoint Education, Inc."	NYSE	"Other Consumer Services"	"Consumer Services"
343	BPOP	1/2/1998	58.53	"Popular, Inc."	NASDAQ	"Major Banks"	"Finance"
344	BR	4/2/2007	40.09	"Broadridge Financial Solutions, Inc."	NYSE	"Business Services"	"Miscellaneous"
345	BRC	5/18/1999	39.59	"Brady Corporation"	NYSE	"Miscellaneous manufacturing industries"	"Consumer Durables"
346	BRCD	11/22/2005	53.83	"Brocade Communications Systems, Inc."	NASDAQ	"Computer Communications Equipment"	"Technology"
347	BREW	1/2/1998	8.73	"Craft Brew Alliance, Inc."	NASDAQ	"Beverages (Production/Distribution)"	"Consumer Non-Durables"
348	BRK.B	1/2/1998	60.35	"Berkshire Hathaway Inc."	NYSE	""	""
349	BRKL	3/25/1998	42.79	"Brookline Bancorp, Inc."	NASDAQ	"Savings Institutions"	"Finance"
350	BRKR	7/2/2003	45.6	"Bruker Corporation"	NASDAQ	"Biotechnology: Laboratory Analytical Instruments"	"Capital Goods"
351	BRKS	1/2/1998	58.47	"Brooks Automation, Inc."	NASDAQ	"Industrial Machinery/Components"	"Technology"
352	BRO	4/29/1999	57.44	"Brown & Brown, Inc."	NYSE	"Specialty Insurers"	"Finance"
353	BRS	2/6/2006	35.84	"Bristow Group Inc"	NYSE	"Transportation Services"	"Transportation"
354	BRSS	5/23/2013	7.41	"Global Brass and Copper Holdings, Inc."	NYSE	"Metal Fabrications"	"Capital Goods"
355	BSET	1/2/1998	13.06	"Bassett Furniture Industries, Incorporated"	NASDAQ	"Home Furnishings"	"Consumer Durables"
356	BSFT	6/16/2010	19.79	"BroadSoft, Inc."	NASDAQ	"Computer Software: Prepackaged Software"	"Technology"
357	BSRR	6/10/1999	6.98	"Sierra Bancorp"	NASDAQ	"Major Banks"	"Finance"
358	BSTC	5/24/2004	5	"BioSpecifics Technologies Corp"	NASDAQ	"Major Pharmaceuticals"	"Health Care"
359	BSX	1/2/1998	80.98	"Boston Scientific Corporation"	NYSE	"Medical/Dental Instruments"	"Health Care"
360	BTX	2/11/2010	12.47	"BioTime, Inc."	AMEX	"Biotechnology: Biological Products (No Diagnostic Substances)"	"Health Care"
361	BUD	9/16/2009	32.92	"Anheuser-Busch Inbev SA"	NYSE	"Beverages (Production/Distribution)"	"Consumer Non-Durables"
362	BUSE	10/6/1998	19.46	"First Busey Corporation"	NASDAQ	"Major Banks"	"Finance"
363	BV	2/24/2012	14.81	"Bazaarvoice, Inc."	NASDAQ	"Computer Software: Prepackaged Software"	"Technology"
364	BVX	11/5/2003	6.25	"Bovie Medical Corporation"	AMEX	"Medical/Dental Instruments"	"Health Care"
365	BW	7/2/2015	5.31	"Babcock"	NYSE	"Building Products"	"Capital Goods"
366	BWA	1/2/1998	66.16	"BorgWarner Inc."	NYSE	"Auto Parts:O.E.M."	"Capital Goods"
367	BWEN	3/4/2008	14.73	"Broadwind Energy, Inc."	NASDAQ	"Metal Fabrications"	"Capital Goods"
368	BWINB	1/5/1998	7.23	"Baldwin & Lyons, Inc."	NASDAQ	"Property-Casualty Insurers"	"Finance"
369	BWLD	11/24/2003	43.76	"Buffalo Wild Wings, Inc."	NASDAQ	"Restaurants"	"Consumer Services"
370	BWXT	8/2/2010	25.02	"BWX Technologies, Inc."	NYSE	"Industrial Machinery/Components"	"Energy"
371	BXC	12/14/2004	15.78	"BlueLinx Holdings Inc."	NYSE	"Wholesale Distributors"	"Capital Goods"
372	BXP	1/2/1998	63.61	"Boston Properties, Inc."	NYSE	"Real Estate Investment Trusts"	"Consumer Services"
373	BXS	1/2/1998	50.2	"BancorpSouth, Inc."	NYSE	"Major Banks"	"Finance"
374	BYD	1/2/1998	60.26	"Boyd Gaming Corporation"	NYSE	"Hotels/Resorts"	"Consumer Services"
375	BZH	1/2/1998	62.85	"Beazer Homes USA, Inc."	NYSE	"Homebuilding"	"Capital Goods"
376	C	1/2/1998	106.9	"Citigroup Inc."	NYSE	"Major Banks"	"Finance"
377	CA	1/2/1998	84.56	"CA Inc."	NASDAQ	"Computer Software: Prepackaged Software"	"Technology"
378	CAAS	8/24/2004	16.67	"China Automotive Systems, Inc."	NASDAQ	"Auto Parts:O.E.M."	"Capital Goods"
379	CAB	7/6/2004	46.15	"Cabela's Inc"	NYSE	"Other Specialty Stores"	"Consumer Services"
380	CAC	2/4/2002	6.54	"Camden National Corporation"	NASDAQ	"Major Banks"	"Finance"
381	CACB	1/2/1998	15.09	"Cascade Bancorp"	NASDAQ	"Major Banks"	"Finance"
382	CACC	1/2/1998	17.72	"Credit Acceptance Corporation"	NASDAQ	"Finance: Consumer Services"	"Finance"
383	CACH	6/3/1998	18.77	"Cache, Inc."	NASDAQ	"Apparel Stores"	"Services"
384	CACI	5/4/2009	22.84	"CACI International, Inc."	NYSE	"EDP Services"	"Technology"
385	CAE	1/2/1998	20.32	"CAE Inc"	NYSE	"Industrial Machinery/Components"	"Miscellaneous"
386	CAG	1/2/1998	84.54	"ConAgra Brands, Inc."	NYSE	"Packaged Foods"	"Consumer Non-Durables"
387	CAH	1/2/1998	78.87	"Cardinal Health, Inc."	NYSE	"Other Pharmaceuticals"	"Health Care"
388	CAKE	1/2/1998	66.21	"The Cheesecake Factory Incorporated"	NASDAQ	"Restaurants"	"Consumer Services"
389	CAL	5/4/1999	65.77	"Caleres, Inc."	NYSE	"Shoe Manufacturing"	"Consumer Non-Durables"
390	CALD	11/20/2003	23.72	"Callidus Software, Inc."	NASDAQ	"EDP Services"	"Technology"
391	CALL	9/30/2004	16.27	"magicJack VocalTec Ltd"	NASDAQ	"Telecommunications Equipment"	"Public Utilities"
392	CALM	1/2/1998	37.09	"Cal-Maine Foods, Inc."	NASDAQ	"Farming/Seeds/Milling"	"Consumer Non-Durables"
393	CALX	3/24/2010	17.77	"Calix, Inc"	NYSE	"Telecommunications Equipment"	"Consumer Services"
394	CAMP	1/2/1998	33.31	"CalAmp Corp."	NASDAQ	"Radio And Television Broadcasting And Communications Equipment"	"Technology"
395	CAR	1/2/1998	50.82	"Avis Budget Group, Inc."	NASDAQ	"Rental/Leasing Companies"	"Consumer Services"
396	CARB	8/11/2011	9.86	"Carbonite, Inc."	NASDAQ	"EDP Services"	"Technology"
397	CASC	6/12/2009	16.92	"Cascadian Therapeutics, Inc."	NASDAQ	"Biotechnology: Commercial Physical & Biological Resarch"	"Health Care"
398	CASH	3/21/2006	3.7	"Meta Financial Group, Inc."	NASDAQ	"Savings Institutions"	"Finance"
399	CASS	3/9/2004	5.63	"Cass Information Systems, Inc"	NASDAQ	"Business Services"	"Miscellaneous"
400	CASY	1/2/1998	50.62	"Caseys General Stores, Inc."	NASDAQ	"Automotive Aftermarket"	"Consumer Durables"
401	CAT	1/2/1998	88.92	"Caterpillar, Inc."	NYSE	"Construction/Ag Equipment/Trucks"	"Capital Goods"
402	CATM	12/13/2007	24.47	"Cardtronics plc"	NASDAQ	"Business Services"	"Miscellaneous"
403	CATO	10/16/2009	17.2	"Cato Corporation (The)"	NYSE	"Clothing/Shoe/Accessory Stores"	"Consumer Services"
404	CATY	1/2/1998	44.51	"Cathay General Bancorp"	NASDAQ	"Major Banks"	"Finance"
405	CAVM	5/2/2007	37.93	"Cavium, Inc."	NASDAQ	"Semiconductors"	"Technology"
406	CB	1/2/1998	77.36	"D/B/A Chubb Limited New"	NYSE	"Property-Casualty Insurers"	"Finance"
407	CBAK	5/31/2006	15.58	"CBAK Energy Technology, Inc."	NASDAQ	"Industrial Machinery/Components"	"Miscellaneous"
408	CBB	5/27/2003	50.31	"Cincinnati Bell Inc"	NYSE	"Telecommunications Equipment"	"Public Utilities"
409	CBF	9/20/2012	7.92	"Capital Bank Financial Corp."	NASDAQ	"Major Banks"	"Finance"
410	CBG	6/10/2004	53.04	"CBRE Group, Inc."	NYSE	"Real Estate"	"Finance"
411	CBI	1/2/1998	54.68	"Chicago Bridge & Iron Company N.V."	NYSE	"Engineering & Construction"	"Basic Industries"
412	CBK	7/17/2002	42.15	"Christopher & Banks Corporation"	NYSE	"Clothing/Shoe/Accessory Stores"	"Consumer Services"
413	CBL	1/2/1998	60.85	"CBL & Associates Properties, Inc."	NYSE	"Real Estate Investment Trusts"	"Consumer Services"
414	CBLI	7/25/2006	9.32	"Cleveland BioLabs, Inc."	NASDAQ	"Biotechnology: Commercial Physical & Biological Resarch"	"Health Care"
415	CBM	1/2/1998	39.47	"Cambrex Corporation"	NYSE	"Major Pharmaceuticals"	"Health Care"
416	CBOE	6/15/2010	24.42	"CBOE Holdings, Inc."	NASDAQ	"Investment Bankers/Brokers/Service"	"Finance"
417	CBR	1/2/1998	41.39	"Ciber, Inc."	NYSE	"EDP Services"	"Technology"
418	CBRL	1/2/1998	61.78	"Cracker Barrel Old Country Store, Inc."	NASDAQ	"Restaurants"	"Consumer Services"
419	CBS	1/3/2006	51.07	"CBS Corporation"	NYSE	"Broadcasting"	"Consumer Services"
420	CBSH	1/2/1998	48.58	"Commerce Bancshares, Inc."	NASDAQ	"Major Banks"	"Finance"
421	CBT	1/2/1998	55.07	"Cabot Corporation"	NYSE	"Major Chemicals"	"Basic Industries"
422	CBU	1/2/1998	35.66	"Community Bank System, Inc."	NYSE	"Major Banks"	"Finance"
423	CBZ	1/2/1998	28.45	"CBIZ, Inc."	NYSE	"Business Services"	"Miscellaneous"
424	CC	6/19/2015	7.73	"Chemours Company (The)"	NYSE	"Major Chemicals"	"Basic Industries"
425	CCBG	1/2/1998	9.33	"Capital City Bank Group"	NASDAQ	"Major Banks"	"Finance"
426	CCC	1/2/1998	45.82	"Calgon Carbon Corporation"	NYSE	"Major Chemicals"	"Basic Industries"
427	CCE	1/2/1998	76.58	"Coca-Cola European Partners plc"	NYSE	"Beverages (Production/Distribution)"	"Consumer Non-Durables"
428	CCF	6/9/2006	4.18	"Chase Corporation"	AMEX	"Building Products"	"Consumer Durables"
429	CCI	4/25/2001	63.16	"Crown Castle International Corporation"	NYSE	"Real Estate Investment Trusts"	"Consumer Services"
430	CCK	1/2/1998	67.59	"Crown Holdings, Inc."	NYSE	"Containers/Packaging"	"Consumer Durables"
431	CCL	1/2/1998	83.52	"Carnival Corporation"	NYSE	"Marine Transportation"	"Consumer Services"
432	CCMP	4/5/2000	50.14	"Cabot Microelectronics Corporation"	NASDAQ	"Semiconductors"	"Technology"
433	CCNE	10/30/2002	4.15	"CNB Financial Corporation"	NASDAQ	"Major Banks"	"Finance"
434	CCO	11/14/2005	29.41	"Clear Channel Outdoor Holdings, Inc."	NYSE	"Advertising"	"Consumer Services"
435	CCOI	3/6/2006	36.16	"Cogent Communications Holdings, Inc."	NASDAQ	"Telecommunications Equipment"	"Consumer Services"
436	CCRN	10/25/2001	32.58	"Cross Country Healthcare, Inc."	NASDAQ	"Professional Services"	"Technology"
437	CCU	1/2/1998	59.26	"Compania Cervecerias Unidas, S.A."	NYSE	"Beverages (Production/Distribution)"	"Consumer Non-Durables"
438	CCXI	2/8/2012	8.38	"ChemoCentryx, Inc."	NASDAQ	"Major Pharmaceuticals"	"Health Care"
439	CDE	1/2/1998	64.23	"Coeur Mining, Inc."	NYSE	"Precious Metals"	"Basic Industries"
440	CDI	1/2/1998	26.06	"CDI Corporation"	NYSE	"Professional Services"	"Technology"
441	CDNS	10/31/2005	48.42	"Cadence Design Systems, Inc."	NASDAQ	"Computer Software: Prepackaged Software"	"Technology"
442	CDR	10/24/2003	33.65	"Cedar Realty Trust, Inc."	NYSE	"Real Estate Investment Trusts"	"Consumer Services"
443	CDXS	4/22/2010	8.98	"Codexis, Inc."	NASDAQ	"Major Chemicals"	"Basic Industries"
444	CDZI	6/20/2005	9.51	"Cadiz, Inc."	NASDAQ	"Water Supply"	"Public Utilities"
445	CE	1/21/2005	49.23	"Celanese Corporation"	NYSE	"Major Chemicals"	"Basic Industries"
446	CEB	2/23/1999	45.97	"CEB Inc."	NYSE	"Professional Services"	"Consumer Services"
447	CECE	1/2/1998	14.75	"CECO Environmental Corp."	NASDAQ	"Pollution Control Equipment"	"Capital Goods"
448	CECO	1/29/1998	59.77	"Career Education Corporation"	NASDAQ	"Other Consumer Services"	"Consumer Services"
449	CELG	1/2/1998	79.56	"Celgene Corporation"	NASDAQ	"Major Pharmaceuticals"	"Health Care"
450	CEM	6/25/2010	14.06	"ClearBridge Energy MLP Fund Inc."	NYSE	""	""
451	CEMP	2/6/2012	12.84	"Cempra, Inc."	NASDAQ	"Major Pharmaceuticals"	"Health Care"
452	CENTA	2/6/2007	24.9	"Central Garden & Pet Company"	NASDAQ	"Consumer Specialties"	"Consumer Durables"
453	CENX	1/2/1998	55.63	"Century Aluminum Company"	NASDAQ	"Aluminum"	"Basic Industries"
454	CERN	1/2/1998	70.73	"Cerner Corporation"	NASDAQ	"EDP Services"	"Technology"
455	CERS	1/2/1998	36.39	"Cerus Corporation"	NASDAQ	"Medical/Dental Instruments"	"Health Care"
456	CETV	1/2/1998	34.71	"Central European Media Enterprises Ltd."	NASDAQ	"Broadcasting"	"Consumer Services"
457	CEVA	12/8/2003	21.46	"CEVA, Inc."	NASDAQ	"Semiconductors"	"Technology"
458	CF	8/11/2005	49.99	"CF Industries Holdings, Inc."	NYSE	"Agricultural Chemicals"	"Basic Industries"
459	CFFI	5/3/2006	1.44	"C&F Financial Corporation"	NASDAQ	"Major Banks"	"Finance"
460	CFFN	4/1/1999	40.46	"Capitol Federal Financial, Inc."	NASDAQ	"Savings Institutions"	"Finance"
461	CFI	1/2/1998	11.8	"Culp, Inc."	NYSE	"Textiles"	"Basic Industries"
462	CFNB	10/27/2004	1.09	"California First National Bancorp"	NASDAQ	"Major Banks"	"Finance"
463	CFNL	7/17/1998	22.77	"Cardinal Financial Corporation"	NASDAQ	"Major Banks"	"Finance"
464	CFR	1/2/1998	53.8	"Cullen/Frost Bankers, Inc."	NYSE	"Major Banks"	"Finance"
465	CFX	5/8/2008	29.12	"Colfax Corporation"	NYSE	"Fluid Controls"	"Capital Goods"
